id,dialect,dialect_l_encoded,text,arabic_region
1138558030319149056,SD,1,حسابشخصي حسابشخصي مرات اي بيحصل كده، لكن خلينا مع الخيار بتاعي افضل لي وليك وللشارع ، ولا ما كده ؟ ,Maghrebi
1113946722680500224,MA,9,حسابشخصي ان شاء الله بيخلصو علي خير,Maghrebi
770684892665360384,KW,3,لو قالوا الحساد : اللي يحبك راح ؟ قولي الله اللي راد كل باب له مفتاح و احنا كذا اضداد نتعب لاجل نرتاح متفارقين اجساد متواصلين ارواح ! ,Gulf
1127173695892594816,KW,3,حسابشخصي وش فيها هالوه زعلانه,Gulf
1173222873839877888,EG,10,حسابشخصي قلنا ١٠٠ مره . . . ورديه الفجر و بس,Egyptian
785597448416665600,SY,7,حسابشخصي حسابشخصي هه وين ننام ابو مايا انا قام اختخت بالانترنت : ) ,Levantine
1065021279340777600,LY,17,والاصعب لما تكون في رمضان بجد ايام تنذكر وما تنعاد 😣 رابطويب,Maghrebi
720339481086132224,PL,11,حسابشخصي يدربوا مش غلط برده,Levantine
1027643292559855616,PL,11,واصل يا عم واصل 💔 الله يحرقكم رابطويب,Levantine
524133000343080960,OM,0,حسابشخصي هه ابو تركي شكلك تدور الازعاج من جماهير التماسيح تراهم ما يهدوو 😨 شغالين 24 ساعه,Gulf
1080949298794323968,DZ,14,حسابشخصي حسابشخصي حسابشخصي هه يوسف عطال خليفته لا تخاف,Maghrebi
1177635838269808640,TN,16,الغنام والعبيد ما فيهم طب اخطاء كارثيه,Maghrebi
1045607102167871616,QA,4,حسابشخصي الله يعينك يا بوسعود و ايسر امورك ماندري لي وين يبون يوصلون ربعنا في تعاملهم مع ابناء النادي,Gulf
1119954773795590016,LB,5,حسابشخصي ملعقه عسل طبيعي بيمشي حالها,Levantine
1148227059614986240,YE,12,حسابشخصي يارب عوض اخونا عمار يارب منك العوض وعليك العوض ولا حول ولا قوه الا بك ياكريم يا الله,Gulf
1085951697036500992,SD,1,دي اباده لشعب بري الشغله بقت رجاله بس . . . اللي عشتوا اليووم عباره عن كابوس #موكب 17 يناير,Maghrebi
634763095462821888,SY,7,اول طلب يجينـي بسويه ! 🌚 - واحد كبده . . . . كثري شطه رابطويب,Levantine
992802391174144000,OM,0,حسابشخصي كيف اقدر اكلم خدمه العملاء ؟ مليت من الرد الالي,Gulf
841715078017761280,MA,9,حسابشخصي ايه الشر دا و كل اللي همك ان الراجل بوزلك التيشرت يا بورودك شرير بارد الاعصاب كدا كثير المشاهد حيتشل #اختيار_اجباري,Maghrebi
1143925781581709184,YE,12,حسابشخصي اهه من حقها تتدلع دلع بنات,Gulf
185424499498426400,QA,4,بعض الدروس ثمنها غالي جدا جدا,Gulf
1028137802653782016,QA,4,حسابشخصي حسابشخصي علي فكره الملاهي الليليه والخمور في تركيا اللي ينشط اقتصادها السعودين . . ,Gulf
915638078374588416,BH,13,حسابشخصي وانت ليش تسوي ريجيم اصلا ؟ ! اذا انا ما سويت انت ليش تسوي ؟ ! ,Gulf
1165576030284910592,SA,2,حسابشخصي مدري انا شفت تويتر اكثر من حساب يقول بيشارك والله اعلم,Gulf
767643055990173696,PL,11,حسابشخصي وانا بقول هيك . . . المصاري كل حاجه في الزمن اللي احنا فيه,Levantine
1005586453403971584,OM,0,#علي_راشد_فخر_عمان خلاص قررت اعترف لكم 😔 انا علي راشد,Gulf
799997045197008896,QA,4,ويا بري حالي بري عود علي ريع علي ملاقاك يا ضافي الجديله من يوم ما صار وصلك لي تقاطيع وانا العن الحظ واحطه واشيله,Gulf
1161273825692180480,LY,17,سبحان الله لم يرجع منهم اسير عايش ويبكو علي قتلاهم في غريان اللي ماتو وهما هاربين والله ما فيه رجاله فيكم يا فروخ الكلب ونادولي اللي يتقرج يقول متقولوش قرامطه والا الشيخ اللي ميبيش خطاب كراهيه عاجبه القتل ميديرش في كراهيه,Maghrebi
1113935981772668800,SA,2,عش العمر شامخ لاتعيش الحياه اذلال تري الحر ما يلطم عيونه بمخلابه . نفوس تضحي بالكرامه عشان ريال ونفوس تعيش بعزها لين ترثي به . اخذ عفه الزاهد واخذ همه الوبال واخذ طهر من طاحت دموعه بمحرابه . واللي ما يثمن كلمته عده الفنجال واللي ما يثمن قيمتك لا تعزوا به,Gulf
1186770312442077184,TN,16,حسابشخصي حسابشخصي حسابشخصي اه يبقي علق ع الي شتمو متسبش كل التوانسه لانو مش كل شعبنا فاضي للسيسي و شعب تونس محترم غصب عن كل حدا يقول العكس 😊 ,Maghrebi
581242125552996352,BH,13,لما يجافيني النوم معناتها افكر فيك 💜 ,Gulf
1154400515482144768,SA,2,حسابشخصي انا اشهد . . . . صح منطوقك 💐 ,Gulf
1038150764294754432,QA,4,حسابشخصي حسابشخصي حسابشخصي المشكله جيرانا في المملكه الطقعانيه تكرمون يعطونها كبسه لحم و مندي ع الفحم عقبها يختمونها بلبن مراعي لو يفجرون قنابل علي روسهم ماقاموا,Gulf
1121064517822230400,LY,17,حسابشخصي لما واحد يقعد ف مدينته و قليل السفر يسمع سمع من الناس ولا يشوف التلفزيون تتكون عنده فكره غلط ننصح الشباب كل ما يحصلو فرصه و فضوه يشرقو و يغربو و يمشو شور الجنوب بعدها عالاقل يراعو ظروف كل مدينه ومنطقه مش كل واحد مندمر ف الجلوه بتاعه يسب و يشتم عالفيس و تويتر,Maghrebi
997485746264080384,PL,11,جعان بطني ونشفان ريقي 😔 ,Levantine
1175172100111437824,EG,10,حسابشخصي احا 😂 عبدالله انت لو حصلت حاجه ودخلت الجيش ممكن تقعد ٣ او ٤ سنين 😂 ,Egyptian
1012591649413877760,QA,4,حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي هه كلن يري الناس بعين طبعه 🙂 ,Gulf
1044679964430397440,DZ,14,حسابشخصي كون ماشفتش خديجه كتبت مش راح نسال عليك هه لانه انا نستني شكون يسال عليا من التعب,Maghrebi
927936675002699776,AE,15,حسابشخصي لوسمحت يالطيب . . . ماتحس ان ايفونك طويل بزياده ؟ ,Gulf
1007575108909707264,SA,2,#الغيبوبه_الجماعيه من امس العصر صاحيه وخفت انام ماعاد اصحي 💔 ,Gulf
1056548899475935232,PL,11,حسابشخصي تتاكل كيف خجلت بس حكالها سكري بتجنن بتتاكل كب كيك تركيا اول مره بحياتي احب بطلهكانت التشين ويلا انادايماكنت احب البطل فقط بس هي كسرت القاعده,Levantine
1175112611446366208,AE,15,حسابشخصي بشرينا عنها عسي الله يحفظها ويطول بعمرها ❤❤,Gulf
1051233322863652864,YE,12,حسابشخصي طيب ي الله شدو الهمه جالسين تفرحو انفسكم بالكذب هيا من مسك بكم,Gulf
953994381639454848,KW,3,وتحسدني حماتي ع قصري وطول عباتي 🤣 . وعززاه اثاري كرباج محسود . تعال اقراعليك 😂 رابطويب,Gulf
1062357379776475136,KW,3,من كثر التحذير عن المطر والعاصفه ل الاربعاء والخميس احس انه الغيوم والهوا بيغير اتجاهه خلاص هيعو فقرتونا #امطار_الكويت,Gulf
903232369464930432,JO,6,حسابشخصي حسابشخصي تلميح يا اهل المدارس 😂 ,Levantine
466524512411209728,OM,0,حسابشخصي حسابشخصي حسابشخصي حسابشخصي اسال اللي يطالبن بهذا هل لحق بهن ضرر من الختان ام لا ؟ ؟ ,Gulf
1131664360273616768,IQ,8,حسابشخصي ان شاءالله مو صحيح,Gulf
650695093335257088,YE,12,صدور الاصحاب للاصحاب منشرحه شرهاتها . . ماتغث صدورها الرحبه اللي يقف معك عندالحزن والفرحه هذا هو الصاحب وهذي هي الصحبه,Gulf
1116756505506865152,SY,7,حسابشخصي حسابشخصي حسابشخصي انتي قلتها الشعب التركي فليش عبندخل بامورهم شي داخلي يخصهم فقط,Levantine
1027131207967039616,JO,6,حسابشخصي لك جودي وشو هايه الانبرناليه,Levantine
1168978107514216448,AE,15,متسبح بجاكوزي حار و بارد و يقولون زين لحرق الدهون و الله ما شفت غير انه خشمي احترق من الزكام . . حسبي الله 💔 ,Gulf
1187390370566590464,DZ,14,حسابشخصي حسابشخصي حسابشخصي ماشاء الله ربي يحفظهم ويحفظك يارب ,Maghrebi
931996555690823552,IQ,8,والحل كلش نعسانه بس ماكدر انام 😭 ,Gulf
1145445873184313216,IQ,8,حسابشخصي الاثنين واردات عندنا بس چا ماتعودت عليها,Gulf
1071493518974169216,LB,5,حسابشخصي شو ما عملوا بيضلن اوعي منا بكتير . . عندن بلاد ما تنسي,Levantine
1104054295731818368,BH,13,حسابشخصي الله يرزقك باللي تحلم فيه 💙 ,Gulf
1175324062026846208,SD,1,حسابشخصي حسابشخصي الغريب في الموضوع ان هي ذكرت الحاجات دي تفصيلا يعني راكبه راكبه هه,Maghrebi
1018490235926274048,QA,4,حسابشخصي حسابشخصي مالقوا رجال راحوا عند العراقي يضمونه 😂 ,Gulf
978355725226430464,SY,7,حسابشخصي حسابشخصي حسابشخصي حسابشخصي ولا يهمك حبيبتي ما بي فرق بيناتنه 😘 ربي يطول بعمركن انشالله العمر كله اصدقاء 😘 ,Levantine
975123884533059584,YE,12,ردك المتاخر مايخليك ثقيل يخليك غثيث ماتنبلع . ,Gulf
1095803155399495552,MA,9,حسابشخصي حسابشخصي حسابشخصي راه كاينه اسماعيل كاين اللي كيمشي بلا قرعه شحال من واحد عندي في العايله دارها وكاين اللي كيمشي برا ومن تما كيمشي يحج معرفتش كيفاش ولكن كيف قلت ليك قبل,Maghrebi
712926671528140800,OM,0,سبحان الله ، بس شي يخوف رابطويب,Gulf
718418909905428480,TN,16,حسابشخصي شتحط ولا مش حاطه و اخطانه من تلكليك,Maghrebi
1188228489406746624,TN,16,حسابشخصي حسابشخصي الكتاب هذا يركز علي الخلاف في جانبه السياسي اقري اللي قتلك عليه و زيدهم مؤلفات هاله وردي و معاهم هذا رابطويب,Maghrebi
152657721391460352,QA,4,اول مره اجي المدينه . . هدوء وسكينه عجيبه♥,Gulf
905595594558886016,SA,2,حسابشخصي ابوك رجل شريف ويعرف كلمه الحق لكن ابناء ايران مالهم امان وذمه حليب الحمير له تاثير,Gulf
994633898276638848,DZ,14,حسابشخصي حسابشخصي هه من الاول حكيتيها علاش عملتي دوره 😂 ايه سمعت اخدت تروفيه برونزي,Maghrebi
