id,dialect,dialect_l_encoded,text
988511111346577408,SD,1,اقعد فيها اوع تخليها قالو سمحه شديد 😂 رابطويب
982044340322172800,YE,12,للامانه انا شخص اكره اعتذر او اراضي احد او حتي اتوسل وفي حال سويت معاك هالشيء خلك واثق انك شخص مهم جدا . 
1187268183583051776,LB,5,من وقت نزلت هيدي ستوري ضاع بريستيجي كل عم يشجعني انزل 🤣 بس عندي شروط لا انزل راح انزل عند بي كل دغري يا زوجني عريس مناسب يا راح سكر الطريق عند بيت الشعب اي ماحدا احسن من حدا انا كمان عندي حقوق 🤣 رابطويب
1051559941536927616,QA,4,فحوي المكالمه يا وليدي حنا اسفين ولد طايش يحسب نفسه يلعب بوبجي pubg وخذ ديته 100 مليار وراس سعود القحطاني . وحنا نقول لك #الحل_في_الوجبه_عند_تميم رابطويب
937388668699987968,PL,11,بس ابعت ع قروب اهلي فويس نوت انا ضايعه ضلكم اطمنو علي هيك بكون الرد 🤣 رابطويب
709384015191613440,SY,7,#ياحريه . . . علي جليله 1973 اعتقلوه العفاريت الزرق بتاريخ 2 _ 10 _ 2012 من شارع الثوره بدمشق عدي جليله 1990 اعتقلوه . . . رابطويب
693844090866237440,OM,0,انشوده رمل البحر،، انشوده اعرفها من زمان بس توني ادري انها لعبدالرحمن 😍 #زد_رصيدك 79 
639741152682311680,AE,15,عيشي بلادي بالرجال الوفين اللي لهم فالخيرعزم وعوايد نمشي علي السنه ونتماسك بدين يارب ترحم في عدن شعب زايد #استشهاد_جنود_الامارات_البواسل
736104862270803968,OM,0,محتاره اذا اخذ صيفي ثاني ولا اخذ اجازه
1096079939235966976,YE,12,ياجماعه ليش مش مستغرب من اليماني يجلس جنب نتنياهو اللي سمح له ضميره يشكر ملوك وحكام التحالف علي قصف طائراتهم ومجازرهم بحق الشعب اليمني اليماني ماكان له انتماء لبلده ولا ولاء لدماء ابناء جلدته فمستحيل يكون له انتماء لعروبته او لاي قضيه ومش مستبعد يجلس جنب ابليس حتي
339495152764723200,SY,7,الله من عنده بحبك ٠ حاميك ومنور دربك ٠٠ الله يخليك لشعبك يا قائدنا يا مغوار رابطويب
945054398140391424,DZ,14,هه ابو كاتم ما جاء اليوم الحمد لله قادر ارتاح نشا الله ما يجي ابدا #زد_رصيدك 83 
1098958581666377600,OM,0,حسابشخصي انا اخاف من الابر
545707497835986880,SY,7,حسابشخصي خلص بلا راموس اصلا زياده هه
1171158309442863104,LY,17,حسابشخصي جماعه حرف الطا هذوكا مش التاء 😂 
887464007875035136,QA,4,حسابشخصي مب منهم من الي يشربونه ليل ونهار 🍺 
1142792419664171008,PL,11,حسابشخصي يعني بقدروش يدفعولها ع اساس هي اشهر من نانسي او اليسا اللي بروحوا يغنوا بمصر 😅 
792126494638235648,DZ,14,تويتر مايصلحش #للجزائرين 😁 مش لانهم مايعرفولوش 😒 . . لانه ماتكفيهمش 😅 140 حرف 😂 #تويتر_ vs _فايسبوك
424656472954269696,PL,11,يا رب وكلناك دعواتنا وانت اهل لها 😔 
825661707699757056,YE,12, ✅ من طاب فعله شاع ذكره مع الناس ولا الردي ماله مع الناس طاري بنك الردي معروف تاليه الافلاس وبنك المراجل طول عمره تجاري
999739900579762176,LB,5,حسابشخصي حسابشخصي يسلم ايدين الحوثي لقصف السعوديه وخلاكن متل الكلاب بس بتعوو وو
890331611266502656,TN,16,حسابشخصي خلي خلي احكامك المسبقه علي جنب و كلام الناس لي تعاودو فيه و تعمق في القضيه و تفاصليها حتشوف مين هم اولاد الوسخه
1054127809361260416,BH,13,حسابشخصي حسابشخصي ناديكم حتي ايفون XS MAX ما يقدر يطلع ترتيبه في الدوري روح تغطي و نام
755039479652548608,OM,0,ما اعرف ايش وضعي بالحياه
1159351549065342976,LB,5,مش باله بالخارجيه بالوا بالطائف والطائفيه رابطويب
1126100276124037248,QA,4,احس بيكون شعوري اني مسافره ف الدوحه ❤️ 
1162480845728432128,EG,10,حسابشخصي يسعد مساكي وصباحك يا ست الستات . . . 🌿 
1181190349492019200,DZ,14,حسابشخصي حسابشخصي امين وربي يحفظك نت وياسمين يارب 🌺 
1005960323822768000,SD,1,ياناس بشه دا مافي طريقه ندفن في البقيع ان ماشي المدينه اشوف الموضوع مع ان المكان مابشبه لكن الايام دي رمضان #خمسين_والبنك_بايظ
611581092450078720,SA,2,باقي ٢٩ يوم علي العيد ☺ ما شاء الله م حسينا بـ رمضان 😁 
846872393029206016,LY,17,من اللي اقنعك انها ليله سعيده يا صديقي ؟ 
1173541553543008512,YE,12,حسابشخصي لا متدين فيه خير ولا ملحد كلهم مايحترمون بعض
1101197868784930816,LY,17,ربي يرزقنا بالي م نهونوش عليه ❤️ 
1100867037423943552,YE,12,البيضه بـ 100 ريال لان الدجاجه تبيض قيصيريه #ابليس_بالزوه_اشترغ ضحكه
1171498443937734912,YE,12,صحيح اربع سنوات ما عندنا دوري ولعيبتنا نسيوا شكل الكوره بس تعادلنا مع #المنتخب_السعودي عاش #اليمن #السعوديه_اليمن
1137852139429146624,EG,10,حسابشخصي واضح ان كلمهالحق زعلتك بس كل واحد حر في بلده وكلامك بيثبت حماقتك لانه عكس بعضه
610502333022113792,SD,1,حسابشخصي بغض النظر عن العمر ، انا بعرفك لي ٧ سنين و دي كافيه انك تتخرجي و تعرسي و تولدي و تشوفي عروس لي ولدك
891879058513985536,OM,0,حسابشخصي حسابشخصي الفريق يعاني من نقص فالدكه من فتره ،، طبعا ادارتنا الموقره ما عندها غير التصريحات والواقع شي اخر تماما ! 
800050676206333952,DZ,14,حسابشخصي كان ممكن تضربيلك زطله من غير ما تسمعي الناس انك جايبتها من المغرب ونسيك اقولك الي يغلط فالجزاير عقابه من عند ربي قريب
970994266653822976,IQ,8,اتشرف بيك ابو مقداد ربي يحفظك
1136559835305205760,LB,5,حسابشخصي حسابشخصي حبيبي اناا ينعاد عليكي و ع اهلك يا رب و ضلك تاكلي كنافه و تاهري في 😂 
1176356680432586752,SA,2,حسابشخصي حسابشخصي كنت بغششهم لكن طلعوا هالسملق حاظريني 😔 وش هالفضاوه عندهم 😂 #الجيش_السلماني رابطويب
1080224667959549952,LB,5,حسابشخصي شي بيقرف انا بحترم كل من هو علي موقف ثابت لا من يتلون او من يغني للانظمه وهو يدعي القداسه
957369443885207552,SD,1,لجين كيف امسيتي يااقمرر 😘 حسابشخصي
1061615478685216768,KW,3, 🤣 والله بديت اشك بنفسي رابطويب
1147168438684659584,MA,9,شحال زوين الترام فاش كينزلو منو الناس فعبد المومن باش يركبو فاللي غادي لعين الذياب . . الرااحه والتيساع
916372692319776768,LY,17,حسابشخصي لا تفكرين كده ياقلبي . واللي حبيتيهم اكيد يحبونك لانك محبوبه للكل وانا والله حبيتك من قلبي والله♥♥
1088901972135161984,PL,11,من الاسباب اللي بتخلينيش اقرب عالغاز هه رابطويب
723589959647637504,KW,3,حلوه انيقه و فوق الزين فهيمه لبي العرب ي عرب ياحظ غاليها مترفه وخجوله وفيها حس حوريه
1165314917823651840,LB,5,حسابشخصي حسابشخصي لعدم الاحراج بهالوقت بتكونو فكرتو بالجواب 😀 
1002862247130083200,JO,6,حسابشخصي اكيد اصلا خلص احنا مو منتظرين شي منهم
1094904838410956800,BH,13,حسابشخصي حسابشخصي البشت مهب لبسك ولالبس اهلك خل البشوت لاهلها . انت لبسك وزاروفانيله وايدعليك . 
1187045746303995904,DZ,14,حسابشخصي الله يسلمك ختيتو 😘 وبصحتك نت ڨانه ❣️ 
1132360715904401408,TN,16,حسابشخصي حسابشخصي حسابشخصي داخله بقوه راويه هه
1136132366307664000,SA,2,حسابشخصي ياخوي لا تخاف بس خلنا نروح نشوف 😂 
957805687769313152,SA,2,حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي دراسه الطب في سوريا بالعربي 😎 
1167958017729392640,SA,2,من اليوم 💔 الين صلاه التراويح 😂 
931486111016411136,TN,16,سامحني بالله شنيه الصناعات اللي عنا بش نلتزمو احنا ؟ رابطويب
829448425481592832,SY,7,حسابشخصيخلصت ثورتن يعني مشان هيك قاموا يجمعوا بقايا القطع ويركبوها الله ياخدن قشه لفه
981248681449021440,DZ,14,الخطر كل الخطر من الركنيات
1073225153046298624,OM,0,لو سمحتو #جيل_البرجر_و_الايسكريم من اي سنه يبدا ؟ 
1138558030319149056,SD,1,حسابشخصي حسابشخصي مرات اي بيحصل كده، لكن خلينا مع الخيار بتاعي افضل لي وليك وللشارع ، ولا ما كده ؟ 
1113946722680500224,MA,9,حسابشخصي ان شاء الله بيخلصو علي خير
770684892665360384,KW,3,لو قالوا الحساد : اللي يحبك راح ؟ قولي الله اللي راد كل باب له مفتاح و احنا كذا اضداد نتعب لاجل نرتاح متفارقين اجساد متواصلين ارواح ! 
1127173695892594816,KW,3,حسابشخصي وش فيها هالوه زعلانه
1173222873839877888,EG,10,حسابشخصي قلنا ١٠٠ مره . . . ورديه الفجر و بس
785597448416665600,SY,7,حسابشخصي حسابشخصي هه وين ننام ابو مايا انا قام اختخت بالانترنت : ) 
